dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202502,機關別總計,總計,40793,40793,numeric
9603,202502,機關別總計,竊盜,5878,5878,numeric
9603,202502,機關別總計,贓物,6,6,numeric
9603,202502,機關別總計,賭博,473,473,numeric
9603,202502,機關別總計,傷害,1776,1776,numeric
9603,202502,機關別總計,詐欺背信,12455,12455,numeric
9603,202502,機關別總計,妨害自由,1975,1975,numeric
9603,202502,機關別總計,殺人,20,20,numeric
9603,202502,機關別總計,駕駛過失,2770,2770,numeric
9603,202502,機關別總計,妨害家庭及婚姻,33,33,numeric
9603,202502,機關別總計,妨害風化,63,63,numeric
9603,202502,機關別總計,妨害性自主罪,415,415,numeric
9603,202502,機關別總計,恐嚇取財,61,61,numeric
9603,202502,機關別總計,擄人勒贖,0,-,dash_zero
9603,202502,機關別總計,侵占,1884,1884,numeric
9603,202502,機關別總計,偽造文書印文,720,720,numeric
9603,202502,機關別總計,違反毒品危害防制條例,2644,2644,numeric
9603,202502,機關別總計,毀棄損壞,1141,1141,numeric
9603,202502,機關別總計,妨害公務,64,64,numeric
9603,202502,機關別總計,妨害電腦使用,1368,1368,numeric
9603,202502,機關別總計,強盜搶奪,17,17,numeric
9603,202502,機關別總計,內亂,0,-,dash_zero
9603,202502,機關別總計,重利,77,77,numeric
9603,202502,機關別總計,竊佔,72,72,numeric
9603,202502,機關別總計,偽造有價證券,4,4,numeric
9603,202502,機關別總計,妨害秩序,76,76,numeric
9603,202502,機關別總計,違反藥事法,6,6,numeric
9603,202502,機關別總計,違反國家總動員法,0,-,dash_zero
9603,202502,機關別總計,違反森林法,8,8,numeric
9603,202502,機關別總計,違反著作權法,80,80,numeric
9603,202502,機關別總計,違反專利法,0,-,dash_zero
9603,202502,機關別總計,違反商標法,30,30,numeric
9603,202502,機關別總計,公共危險,3180,3180,numeric
9603,202502,機關別總計,侵害墳墓屍體,0,-,dash_zero
9603,202502,機關別總計,妨害名譽,1686,1686,numeric
9603,202502,機關別總計,違反就業服務法,0,-,dash_zero
9603,202502,機關別總計,違反選罷法,1,1,numeric
9603,202502,機關別總計,妨害秘密,98,98,numeric
9603,202502,機關別總計,遺棄,17,17,numeric
9603,202502,機關別總計,違反貪污治罪條例,5,5,numeric
9603,202502,機關別總計,瀆職,18,18,numeric
9603,202502,機關別總計,懲治走私條例,0,-,dash_zero
9603,202502,機關別總計,妨害兵役,0,-,dash_zero
9603,202502,機關別總計,偽造貨幣,3,3,numeric
9603,202502,機關別總計,偽造度量衡,0,-,dash_zero
9603,202502,機關別總計,偽證,7,7,numeric
9603,202502,機關別總計,誣告,95,95,numeric
9603,202502,機關別總計,湮滅證據,0,-,dash_zero
9603,202502,機關別總計,藏匿頂替,4,4,numeric
9603,202502,機關別總計,脫逃,1,1,numeric
9603,202502,機關別總計,違反槍砲彈藥刀械管制條例,92,92,numeric
9603,202502,機關別總計,其他,1470,1470,numeric
9603,202502,新北市,總計,7510,7510,numeric
9603,202502,新北市,竊盜,987,987,numeric
9603,202502,新北市,贓物,0,-,dash_zero
9603,202502,新北市,賭博,65,65,numeric
9603,202502,新北市,傷害,344,344,numeric
9603,202502,新北市,詐欺背信,2487,2487,numeric
9603,202502,新北市,妨害自由,413,413,numeric
9603,202502,新北市,殺人,3,3,numeric
9603,202502,新北市,駕駛過失,421,421,numeric
9603,202502,新北市,妨害家庭及婚姻,9,9,numeric
9603,202502,新北市,妨害風化,24,24,numeric
9603,202502,新北市,妨害性自主罪,74,74,numeric
9603,202502,新北市,恐嚇取財,13,13,numeric
9603,202502,新北市,擄人勒贖,0,-,dash_zero
9603,202502,新北市,侵占,352,352,numeric
9603,202502,新北市,偽造文書印文,140,140,numeric
9603,202502,新北市,違反毒品危害防制條例,538,538,numeric
9603,202502,新北市,毀棄損壞,238,238,numeric
9603,202502,新北市,妨害公務,9,9,numeric
9603,202502,新北市,妨害電腦使用,316,316,numeric
9603,202502,新北市,強盜搶奪,0,-,dash_zero
9603,202502,新北市,內亂,0,-,dash_zero
9603,202502,新北市,重利,14,14,numeric
9603,202502,新北市,竊佔,16,16,numeric
9603,202502,新北市,偽造有價證券,0,-,dash_zero
9603,202502,新北市,妨害秩序,15,15,numeric
9603,202502,新北市,違反藥事法,1,1,numeric
9603,202502,新北市,違反國家總動員法,0,-,dash_zero
