dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202603,臺北市,違反專利法,0,-,dash_zero
9603,202603,臺北市,違反商標法,2,2,numeric
9603,202603,臺北市,公共危險,372,372,numeric
9603,202603,臺北市,侵害墳墓屍體,0,-,dash_zero
9603,202603,臺北市,妨害名譽,352,352,numeric
9603,202603,臺北市,違反就業服務法,0,-,dash_zero
9603,202603,臺北市,違反選罷法,1,1,numeric
9603,202603,臺北市,妨害秘密,24,24,numeric
9603,202603,臺北市,遺棄,0,-,dash_zero
9603,202603,臺北市,違反貪污治罪條例,0,-,dash_zero
9603,202603,臺北市,瀆職,3,3,numeric
9603,202603,臺北市,懲治走私條例,0,-,dash_zero
9603,202603,臺北市,妨害兵役,7,7,numeric
9603,202603,臺北市,偽造貨幣,2,2,numeric
9603,202603,臺北市,偽造度量衡,0,-,dash_zero
9603,202603,臺北市,偽證,5,5,numeric
9603,202603,臺北市,誣告,25,25,numeric
9603,202603,臺北市,湮滅證據,0,-,dash_zero
9603,202603,臺北市,藏匿頂替,1,1,numeric
9603,202603,臺北市,脫逃,0,-,dash_zero
9603,202603,臺北市,違反槍砲彈藥刀械管制條例,7,7,numeric
9603,202603,臺北市,其他,211,211,numeric
9603,202603,桃園市,總計,5932,5932,numeric
9603,202603,桃園市,竊盜,608,608,numeric
9603,202603,桃園市,贓物,1,1,numeric
9603,202603,桃園市,賭博,23,23,numeric
9603,202603,桃園市,傷害,252,252,numeric
9603,202603,桃園市,詐欺背信,1801,1801,numeric
9603,202603,桃園市,妨害自由,279,279,numeric
9603,202603,桃園市,殺人,2,2,numeric
9603,202603,桃園市,駕駛過失,395,395,numeric
9603,202603,桃園市,妨害家庭及婚姻,3,3,numeric
9603,202603,桃園市,妨害風化,25,25,numeric
9603,202603,桃園市,妨害性自主罪,43,43,numeric
9603,202603,桃園市,恐嚇取財,7,7,numeric
9603,202603,桃園市,擄人勒贖,0,-,dash_zero
9603,202603,桃園市,侵占,301,301,numeric
9603,202603,桃園市,偽造文書印文,78,78,numeric
9603,202603,桃園市,違反毒品危害防制條例,608,608,numeric
9603,202603,桃園市,毀棄損壞,184,184,numeric
9603,202603,桃園市,妨害公務,12,12,numeric
9603,202603,桃園市,妨害電腦使用,210,210,numeric
9603,202603,桃園市,強盜搶奪,1,1,numeric
9603,202603,桃園市,內亂,0,-,dash_zero
9603,202603,桃園市,重利,9,9,numeric
9603,202603,桃園市,竊佔,9,9,numeric
9603,202603,桃園市,偽造有價證券,0,-,dash_zero
9603,202603,桃園市,妨害秩序,10,10,numeric
9603,202603,桃園市,違反藥事法,1,1,numeric
9603,202603,桃園市,違反國家總動員法,0,-,dash_zero
9603,202603,桃園市,違反森林法,0,-,dash_zero
9603,202603,桃園市,違反著作權法,9,9,numeric
9603,202603,桃園市,違反專利法,0,-,dash_zero
9603,202603,桃園市,違反商標法,2,2,numeric
9603,202603,桃園市,公共危險,518,518,numeric
9603,202603,桃園市,侵害墳墓屍體,0,-,dash_zero
9603,202603,桃園市,妨害名譽,274,274,numeric
9603,202603,桃園市,違反就業服務法,0,-,dash_zero
9603,202603,桃園市,違反選罷法,0,-,dash_zero
9603,202603,桃園市,妨害秘密,13,13,numeric
9603,202603,桃園市,遺棄,2,2,numeric
9603,202603,桃園市,違反貪污治罪條例,1,1,numeric
9603,202603,桃園市,瀆職,4,4,numeric
9603,202603,桃園市,懲治走私條例,0,-,dash_zero
9603,202603,桃園市,妨害兵役,2,2,numeric
9603,202603,桃園市,偽造貨幣,1,1,numeric
9603,202603,桃園市,偽造度量衡,0,-,dash_zero
9603,202603,桃園市,偽證,0,-,dash_zero
9603,202603,桃園市,誣告,16,16,numeric
9603,202603,桃園市,湮滅證據,1,1,numeric
9603,202603,桃園市,藏匿頂替,2,2,numeric
9603,202603,桃園市,脫逃,1,1,numeric
9603,202603,桃園市,違反槍砲彈藥刀械管制條例,6,6,numeric
9603,202603,桃園市,其他,218,218,numeric
9603,202603,臺中市,總計,6235,6235,numeric
9603,202603,臺中市,竊盜,826,826,numeric
9603,202603,臺中市,贓物,1,1,numeric
9603,202603,臺中市,賭博,47,47,numeric
9603,202603,臺中市,傷害,254,254,numeric
9603,202603,臺中市,詐欺背信,2232,2232,numeric
9603,202603,臺中市,妨害自由,304,304,numeric
9603,202603,臺中市,殺人,2,2,numeric
9603,202603,臺中市,駕駛過失,328,328,numeric
9603,202603,臺中市,妨害家庭及婚姻,6,6,numeric
9603,202603,臺中市,妨害風化,11,11,numeric
9603,202603,臺中市,妨害性自主罪,70,70,numeric
9603,202603,臺中市,恐嚇取財,12,12,numeric
9603,202603,臺中市,擄人勒贖,0,-,dash_zero
9603,202603,臺中市,侵占,234,234,numeric
9603,202603,臺中市,偽造文書印文,82,82,numeric
9603,202603,臺中市,違反毒品危害防制條例,304,304,numeric
9603,202603,臺中市,毀棄損壞,123,123,numeric
9603,202603,臺中市,妨害公務,14,14,numeric
9603,202603,臺中市,妨害電腦使用,199,199,numeric
9603,202603,臺中市,強盜搶奪,1,1,numeric
9603,202603,臺中市,內亂,0,-,dash_zero
9603,202603,臺中市,重利,11,11,numeric
9603,202603,臺中市,竊佔,4,4,numeric
9603,202603,臺中市,偽造有價證券,0,-,dash_zero
9603,202603,臺中市,妨害秩序,16,16,numeric
9603,202603,臺中市,違反藥事法,1,1,numeric
9603,202603,臺中市,違反國家總動員法,0,-,dash_zero
9603,202603,臺中市,違反森林法,0,-,dash_zero
9603,202603,臺中市,違反著作權法,5,5,numeric
9603,202603,臺中市,違反專利法,0,-,dash_zero
9603,202603,臺中市,違反商標法,4,4,numeric
9603,202603,臺中市,公共危險,484,484,numeric
9603,202603,臺中市,侵害墳墓屍體,0,-,dash_zero
9603,202603,臺中市,妨害名譽,304,304,numeric
9603,202603,臺中市,違反就業服務法,0,-,dash_zero
9603,202603,臺中市,違反選罷法,0,-,dash_zero
9603,202603,臺中市,妨害秘密,14,14,numeric
9603,202603,臺中市,遺棄,2,2,numeric
9603,202603,臺中市,違反貪污治罪條例,1,1,numeric
9603,202603,臺中市,瀆職,1,1,numeric
9603,202603,臺中市,懲治走私條例,0,-,dash_zero
9603,202603,臺中市,妨害兵役,3,3,numeric
9603,202603,臺中市,偽造貨幣,1,1,numeric
9603,202603,臺中市,偽造度量衡,0,-,dash_zero
9603,202603,臺中市,偽證,2,2,numeric
9603,202603,臺中市,誣告,16,16,numeric
9603,202603,臺中市,湮滅證據,0,-,dash_zero
9603,202603,臺中市,藏匿頂替,0,-,dash_zero
9603,202603,臺中市,脫逃,1,1,numeric
9603,202603,臺中市,違反槍砲彈藥刀械管制條例,10,10,numeric
9603,202603,臺中市,其他,305,305,numeric
9603,202603,臺南市,總計,4234,4234,numeric
9603,202603,臺南市,竊盜,496,496,numeric
9603,202603,臺南市,贓物,0,-,dash_zero
9603,202603,臺南市,賭博,53,53,numeric
9603,202603,臺南市,傷害,176,176,numeric
9603,202603,臺南市,詐欺背信,1297,1297,numeric
9603,202603,臺南市,妨害自由,217,217,numeric
9603,202603,臺南市,殺人,4,4,numeric
9603,202603,臺南市,駕駛過失,391,391,numeric
9603,202603,臺南市,妨害家庭及婚姻,2,2,numeric
9603,202603,臺南市,妨害風化,3,3,numeric
9603,202603,臺南市,妨害性自主罪,35,35,numeric
9603,202603,臺南市,恐嚇取財,47,47,numeric
9603,202603,臺南市,擄人勒贖,0,-,dash_zero
9603,202603,臺南市,侵占,134,134,numeric
9603,202603,臺南市,偽造文書印文,46,46,numeric
9603,202603,臺南市,違反毒品危害防制條例,312,312,numeric
9603,202603,臺南市,毀棄損壞,73,73,numeric
9603,202603,臺南市,妨害公務,8,8,numeric
9603,202603,臺南市,妨害電腦使用,62,62,numeric
9603,202603,臺南市,強盜搶奪,0,-,dash_zero
9603,202603,臺南市,內亂,0,-,dash_zero
9603,202603,臺南市,重利,2,2,numeric
9603,202603,臺南市,竊佔,4,4,numeric
9603,202603,臺南市,偽造有價證券,0,-,dash_zero
9603,202603,臺南市,妨害秩序,8,8,numeric
9603,202603,臺南市,違反藥事法,1,1,numeric
9603,202603,臺南市,違反國家總動員法,0,-,dash_zero
9603,202603,臺南市,違反森林法,0,-,dash_zero
9603,202603,臺南市,違反著作權法,0,-,dash_zero
9603,202603,臺南市,違反專利法,0,-,dash_zero
9603,202603,臺南市,違反商標法,0,-,dash_zero
9603,202603,臺南市,公共危險,554,554,numeric
9603,202603,臺南市,侵害墳墓屍體,0,-,dash_zero
9603,202603,臺南市,妨害名譽,160,160,numeric
9603,202603,臺南市,違反就業服務法,0,-,dash_zero
9603,202603,臺南市,違反選罷法,0,-,dash_zero
9603,202603,臺南市,妨害秘密,17,17,numeric
9603,202603,臺南市,遺棄,4,4,numeric
9603,202603,臺南市,違反貪污治罪條例,0,-,dash_zero
9603,202603,臺南市,瀆職,1,1,numeric
9603,202603,臺南市,懲治走私條例,0,-,dash_zero
9603,202603,臺南市,妨害兵役,0,-,dash_zero
9603,202603,臺南市,偽造貨幣,0,-,dash_zero
9603,202603,臺南市,偽造度量衡,0,-,dash_zero
9603,202603,臺南市,偽證,0,-,dash_zero
9603,202603,臺南市,誣告,7,7,numeric
9603,202603,臺南市,湮滅證據,0,-,dash_zero
9603,202603,臺南市,藏匿頂替,3,3,numeric
9603,202603,臺南市,脫逃,0,-,dash_zero
9603,202603,臺南市,違反槍砲彈藥刀械管制條例,7,7,numeric
9603,202603,臺南市,其他,110,110,numeric
9603,202603,高雄市,總計,5752,5752,numeric
9603,202603,高雄市,竊盜,697,697,numeric
9603,202603,高雄市,贓物,1,1,numeric
9603,202603,高雄市,賭博,21,21,numeric
9603,202603,高雄市,傷害,271,271,numeric
9603,202603,高雄市,詐欺背信,1724,1724,numeric
9603,202603,高雄市,妨害自由,269,269,numeric
9603,202603,高雄市,殺人,1,1,numeric
9603,202603,高雄市,駕駛過失,316,316,numeric
9603,202603,高雄市,妨害家庭及婚姻,3,3,numeric
9603,202603,高雄市,妨害風化,15,15,numeric
9603,202603,高雄市,妨害性自主罪,40,40,numeric
9603,202603,高雄市,恐嚇取財,4,4,numeric
9603,202603,高雄市,擄人勒贖,0,-,dash_zero
9603,202603,高雄市,侵占,218,218,numeric
9603,202603,高雄市,偽造文書印文,81,81,numeric
9603,202603,高雄市,違反毒品危害防制條例,533,533,numeric
9603,202603,高雄市,毀棄損壞,142,142,numeric
9603,202603,高雄市,妨害公務,12,12,numeric
9603,202603,高雄市,妨害電腦使用,172,172,numeric
9603,202603,高雄市,強盜搶奪,0,-,dash_zero
9603,202603,高雄市,內亂,0,-,dash_zero
9603,202603,高雄市,重利,10,10,numeric
9603,202603,高雄市,竊佔,6,6,numeric
9603,202603,高雄市,偽造有價證券,0,-,dash_zero
9603,202603,高雄市,妨害秩序,7,7,numeric
9603,202603,高雄市,違反藥事法,0,-,dash_zero
9603,202603,高雄市,違反國家總動員法,0,-,dash_zero
9603,202603,高雄市,違反森林法,1,1,numeric
9603,202603,高雄市,違反著作權法,4,4,numeric
9603,202603,高雄市,違反專利法,0,-,dash_zero
9603,202603,高雄市,違反商標法,2,2,numeric
9603,202603,高雄市,公共危險,670,670,numeric
9603,202603,高雄市,侵害墳墓屍體,0,-,dash_zero
9603,202603,高雄市,妨害名譽,291,291,numeric
9603,202603,高雄市,違反就業服務法,0,-,dash_zero
9603,202603,高雄市,違反選罷法,0,-,dash_zero
9603,202603,高雄市,妨害秘密,21,21,numeric
9603,202603,高雄市,遺棄,4,4,numeric
9603,202603,高雄市,違反貪污治罪條例,1,1,numeric
9603,202603,高雄市,瀆職,1,1,numeric
9603,202603,高雄市,懲治走私條例,0,-,dash_zero
9603,202603,高雄市,妨害兵役,0,-,dash_zero
9603,202603,高雄市,偽造貨幣,1,1,numeric
9603,202603,高雄市,偽造度量衡,0,-,dash_zero
9603,202603,高雄市,偽證,0,-,dash_zero
9603,202603,高雄市,誣告,17,17,numeric
9603,202603,高雄市,湮滅證據,1,1,numeric
9603,202603,高雄市,藏匿頂替,1,1,numeric
9603,202603,高雄市,脫逃,0,-,dash_zero
9603,202603,高雄市,違反槍砲彈藥刀械管制條例,14,14,numeric
9603,202603,高雄市,其他,180,180,numeric
9603,202603,宜蘭縣,總計,988,988,numeric
9603,202603,宜蘭縣,竊盜,176,176,numeric
9603,202603,宜蘭縣,贓物,0,-,dash_zero
9603,202603,宜蘭縣,賭博,5,5,numeric
9603,202603,宜蘭縣,傷害,54,54,numeric
9603,202603,宜蘭縣,詐欺背信,241,241,numeric
9603,202603,宜蘭縣,妨害自由,53,53,numeric
9603,202603,宜蘭縣,殺人,1,1,numeric
9603,202603,宜蘭縣,駕駛過失,79,79,numeric
9603,202603,宜蘭縣,妨害家庭及婚姻,1,1,numeric
9603,202603,宜蘭縣,妨害風化,1,1,numeric
9603,202603,宜蘭縣,妨害性自主罪,6,6,numeric
9603,202603,宜蘭縣,恐嚇取財,0,-,dash_zero
9603,202603,宜蘭縣,擄人勒贖,0,-,dash_zero
9603,202603,宜蘭縣,侵占,21,21,numeric
9603,202603,宜蘭縣,偽造文書印文,20,20,numeric
9603,202603,宜蘭縣,違反毒品危害防制條例,89,89,numeric
9603,202603,宜蘭縣,毀棄損壞,37,37,numeric
9603,202603,宜蘭縣,妨害公務,0,-,dash_zero
9603,202603,宜蘭縣,妨害電腦使用,21,21,numeric
9603,202603,宜蘭縣,強盜搶奪,0,-,dash_zero
9603,202603,宜蘭縣,內亂,0,-,dash_zero
9603,202603,宜蘭縣,重利,2,2,numeric
9603,202603,宜蘭縣,竊佔,2,2,numeric
9603,202603,宜蘭縣,偽造有價證券,0,-,dash_zero
9603,202603,宜蘭縣,妨害秩序,1,1,numeric
9603,202603,宜蘭縣,違反藥事法,0,-,dash_zero
9603,202603,宜蘭縣,違反國家總動員法,0,-,dash_zero
9603,202603,宜蘭縣,違反森林法,0,-,dash_zero
9603,202603,宜蘭縣,違反著作權法,3,3,numeric
9603,202603,宜蘭縣,違反專利法,0,-,dash_zero
9603,202603,宜蘭縣,違反商標法,1,1,numeric
9603,202603,宜蘭縣,公共危險,96,96,numeric
9603,202603,宜蘭縣,侵害墳墓屍體,0,-,dash_zero
9603,202603,宜蘭縣,妨害名譽,30,30,numeric
9603,202603,宜蘭縣,違反就業服務法,0,-,dash_zero
9603,202603,宜蘭縣,違反選罷法,0,-,dash_zero
9603,202603,宜蘭縣,妨害秘密,2,2,numeric
9603,202603,宜蘭縣,遺棄,0,-,dash_zero
9603,202603,宜蘭縣,違反貪污治罪條例,0,-,dash_zero
9603,202603,宜蘭縣,瀆職,0,-,dash_zero
9603,202603,宜蘭縣,懲治走私條例,0,-,dash_zero
9603,202603,宜蘭縣,妨害兵役,0,-,dash_zero
9603,202603,宜蘭縣,偽造貨幣,0,-,dash_zero
9603,202603,宜蘭縣,偽造度量衡,0,-,dash_zero
9603,202603,宜蘭縣,偽證,0,-,dash_zero
9603,202603,宜蘭縣,誣告,2,2,numeric
9603,202603,宜蘭縣,湮滅證據,0,-,dash_zero
9603,202603,宜蘭縣,藏匿頂替,0,-,dash_zero
9603,202603,宜蘭縣,脫逃,0,-,dash_zero
9603,202603,宜蘭縣,違反槍砲彈藥刀械管制條例,2,2,numeric
9603,202603,宜蘭縣,其他,42,42,numeric
9603,202603,新竹縣,總計,1178,1178,numeric
9603,202603,新竹縣,竊盜,152,152,numeric
9603,202603,新竹縣,贓物,0,-,dash_zero
9603,202603,新竹縣,賭博,0,-,dash_zero
9603,202603,新竹縣,傷害,47,47,numeric
9603,202603,新竹縣,詐欺背信,435,435,numeric
9603,202603,新竹縣,妨害自由,48,48,numeric
9603,202603,新竹縣,殺人,0,-,dash_zero
9603,202603,新竹縣,駕駛過失,86,86,numeric
9603,202603,新竹縣,妨害家庭及婚姻,1,1,numeric
9603,202603,新竹縣,妨害風化,2,2,numeric
9603,202603,新竹縣,妨害性自主罪,10,10,numeric
9603,202603,新竹縣,恐嚇取財,1,1,numeric
9603,202603,新竹縣,擄人勒贖,0,-,dash_zero
9603,202603,新竹縣,侵占,30,30,numeric
9603,202603,新竹縣,偽造文書印文,9,9,numeric
9603,202603,新竹縣,違反毒品危害防制條例,120,120,numeric
9603,202603,新竹縣,毀棄損壞,23,23,numeric
9603,202603,新竹縣,妨害公務,3,3,numeric
9603,202603,新竹縣,妨害電腦使用,32,32,numeric
9603,202603,新竹縣,強盜搶奪,1,1,numeric
9603,202603,新竹縣,內亂,0,-,dash_zero
9603,202603,新竹縣,重利,1,1,numeric
9603,202603,新竹縣,竊佔,3,3,numeric
9603,202603,新竹縣,偽造有價證券,0,-,dash_zero
9603,202603,新竹縣,妨害秩序,1,1,numeric
9603,202603,新竹縣,違反藥事法,0,-,dash_zero
9603,202603,新竹縣,違反國家總動員法,0,-,dash_zero
9603,202603,新竹縣,違反森林法,1,1,numeric
9603,202603,新竹縣,違反著作權法,0,-,dash_zero
9603,202603,新竹縣,違反專利法,0,-,dash_zero
9603,202603,新竹縣,違反商標法,0,-,dash_zero
9603,202603,新竹縣,公共危險,80,80,numeric
9603,202603,新竹縣,侵害墳墓屍體,0,-,dash_zero
9603,202603,新竹縣,妨害名譽,31,31,numeric
9603,202603,新竹縣,違反就業服務法,0,-,dash_zero
9603,202603,新竹縣,違反選罷法,0,-,dash_zero
9603,202603,新竹縣,妨害秘密,2,2,numeric
9603,202603,新竹縣,遺棄,1,1,numeric
9603,202603,新竹縣,違反貪污治罪條例,1,1,numeric
9603,202603,新竹縣,瀆職,0,-,dash_zero
9603,202603,新竹縣,懲治走私條例,0,-,dash_zero
9603,202603,新竹縣,妨害兵役,0,-,dash_zero
9603,202603,新竹縣,偽造貨幣,0,-,dash_zero
9603,202603,新竹縣,偽造度量衡,0,-,dash_zero
9603,202603,新竹縣,偽證,0,-,dash_zero
9603,202603,新竹縣,誣告,4,4,numeric
9603,202603,新竹縣,湮滅證據,0,-,dash_zero
9603,202603,新竹縣,藏匿頂替,0,-,dash_zero
9603,202603,新竹縣,脫逃,0,-,dash_zero
9603,202603,新竹縣,違反槍砲彈藥刀械管制條例,2,2,numeric
9603,202603,新竹縣,其他,51,51,numeric
9603,202603,苗栗縣,總計,1204,1204,numeric
9603,202603,苗栗縣,竊盜,182,182,numeric
9603,202603,苗栗縣,贓物,0,-,dash_zero
9603,202603,苗栗縣,賭博,5,5,numeric
9603,202603,苗栗縣,傷害,52,52,numeric
9603,202603,苗栗縣,詐欺背信,330,330,numeric
9603,202603,苗栗縣,妨害自由,63,63,numeric
9603,202603,苗栗縣,殺人,0,-,dash_zero
9603,202603,苗栗縣,駕駛過失,63,63,numeric
9603,202603,苗栗縣,妨害家庭及婚姻,0,-,dash_zero
9603,202603,苗栗縣,妨害風化,0,-,dash_zero
9603,202603,苗栗縣,妨害性自主罪,19,19,numeric
9603,202603,苗栗縣,恐嚇取財,3,3,numeric
9603,202603,苗栗縣,擄人勒贖,0,-,dash_zero
9603,202603,苗栗縣,侵占,30,30,numeric
9603,202603,苗栗縣,偽造文書印文,7,7,numeric
9603,202603,苗栗縣,違反毒品危害防制條例,162,162,numeric
9603,202603,苗栗縣,毀棄損壞,21,21,numeric
9603,202603,苗栗縣,妨害公務,2,2,numeric
9603,202603,苗栗縣,妨害電腦使用,40,40,numeric
9603,202603,苗栗縣,強盜搶奪,1,1,numeric
9603,202603,苗栗縣,內亂,0,-,dash_zero
9603,202603,苗栗縣,重利,2,2,numeric
9603,202603,苗栗縣,竊佔,4,4,numeric
9603,202603,苗栗縣,偽造有價證券,1,1,numeric
9603,202603,苗栗縣,妨害秩序,2,2,numeric
9603,202603,苗栗縣,違反藥事法,0,-,dash_zero
9603,202603,苗栗縣,違反國家總動員法,0,-,dash_zero
9603,202603,苗栗縣,違反森林法,0,-,dash_zero
9603,202603,苗栗縣,違反著作權法,2,2,numeric
9603,202603,苗栗縣,違反專利法,0,-,dash_zero
9603,202603,苗栗縣,違反商標法,1,1,numeric
9603,202603,苗栗縣,公共危險,121,121,numeric
9603,202603,苗栗縣,侵害墳墓屍體,0,-,dash_zero
9603,202603,苗栗縣,妨害名譽,25,25,numeric
9603,202603,苗栗縣,違反就業服務法,0,-,dash_zero
9603,202603,苗栗縣,違反選罷法,0,-,dash_zero
9603,202603,苗栗縣,妨害秘密,3,3,numeric
9603,202603,苗栗縣,遺棄,1,1,numeric
9603,202603,苗栗縣,違反貪污治罪條例,0,-,dash_zero
9603,202603,苗栗縣,瀆職,1,1,numeric
9603,202603,苗栗縣,懲治走私條例,0,-,dash_zero
9603,202603,苗栗縣,妨害兵役,0,-,dash_zero
9603,202603,苗栗縣,偽造貨幣,0,-,dash_zero
9603,202603,苗栗縣,偽造度量衡,0,-,dash_zero
