dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202509,高雄市,妨害自由,266,266,numeric
9603,202509,高雄市,殺人,3,3,numeric
9603,202509,高雄市,駕駛過失,366,366,numeric
9603,202509,高雄市,妨害家庭及婚姻,8,8,numeric
9603,202509,高雄市,妨害風化,11,11,numeric
9603,202509,高雄市,妨害性自主罪,42,42,numeric
9603,202509,高雄市,恐嚇取財,11,11,numeric
9603,202509,高雄市,擄人勒贖,0,-,dash_zero
9603,202509,高雄市,侵占,185,185,numeric
9603,202509,高雄市,偽造文書印文,75,75,numeric
9603,202509,高雄市,違反毒品危害防制條例,488,488,numeric
9603,202509,高雄市,毀棄損壞,161,161,numeric
9603,202509,高雄市,妨害公務,6,6,numeric
9603,202509,高雄市,妨害電腦使用,116,116,numeric
9603,202509,高雄市,強盜搶奪,2,2,numeric
9603,202509,高雄市,內亂,0,-,dash_zero
9603,202509,高雄市,重利,6,6,numeric
9603,202509,高雄市,竊佔,11,11,numeric
9603,202509,高雄市,偽造有價證券,1,1,numeric
9603,202509,高雄市,妨害秩序,7,7,numeric
9603,202509,高雄市,違反藥事法,0,-,dash_zero
9603,202509,高雄市,違反國家總動員法,0,-,dash_zero
9603,202509,高雄市,違反森林法,1,1,numeric
9603,202509,高雄市,違反著作權法,11,11,numeric
9603,202509,高雄市,違反專利法,0,-,dash_zero
9603,202509,高雄市,違反商標法,1,1,numeric
9603,202509,高雄市,公共危險,662,662,numeric
9603,202509,高雄市,侵害墳墓屍體,1,1,numeric
9603,202509,高雄市,妨害名譽,284,284,numeric
9603,202509,高雄市,違反就業服務法,2,2,numeric
9603,202509,高雄市,違反選罷法,0,-,dash_zero
9603,202509,高雄市,妨害秘密,19,19,numeric
9603,202509,高雄市,遺棄,1,1,numeric
9603,202509,高雄市,違反貪污治罪條例,0,-,dash_zero
9603,202509,高雄市,瀆職,2,2,numeric
9603,202509,高雄市,懲治走私條例,0,-,dash_zero
9603,202509,高雄市,妨害兵役,0,-,dash_zero
9603,202509,高雄市,偽造貨幣,0,-,dash_zero
9603,202509,高雄市,偽造度量衡,0,-,dash_zero
9603,202509,高雄市,偽證,1,1,numeric
9603,202509,高雄市,誣告,15,15,numeric
9603,202509,高雄市,湮滅證據,1,1,numeric
9603,202509,高雄市,藏匿頂替,0,-,dash_zero
9603,202509,高雄市,脫逃,0,-,dash_zero
9603,202509,高雄市,違反槍砲彈藥刀械管制條例,13,13,numeric
9603,202509,高雄市,其他,205,205,numeric
9603,202509,宜蘭縣,總計,882,882,numeric
9603,202509,宜蘭縣,竊盜,151,151,numeric
9603,202509,宜蘭縣,贓物,0,-,dash_zero
9603,202509,宜蘭縣,賭博,2,2,numeric
9603,202509,宜蘭縣,傷害,40,40,numeric
9603,202509,宜蘭縣,詐欺背信,237,237,numeric
9603,202509,宜蘭縣,妨害自由,54,54,numeric
9603,202509,宜蘭縣,殺人,0,-,dash_zero
9603,202509,宜蘭縣,駕駛過失,69,69,numeric
9603,202509,宜蘭縣,妨害家庭及婚姻,2,2,numeric
9603,202509,宜蘭縣,妨害風化,1,1,numeric
9603,202509,宜蘭縣,妨害性自主罪,11,11,numeric
9603,202509,宜蘭縣,恐嚇取財,1,1,numeric
9603,202509,宜蘭縣,擄人勒贖,0,-,dash_zero
9603,202509,宜蘭縣,侵占,33,33,numeric
9603,202509,宜蘭縣,偽造文書印文,11,11,numeric
9603,202509,宜蘭縣,違反毒品危害防制條例,64,64,numeric
9603,202509,宜蘭縣,毀棄損壞,29,29,numeric
9603,202509,宜蘭縣,妨害公務,3,3,numeric
9603,202509,宜蘭縣,妨害電腦使用,17,17,numeric
9603,202509,宜蘭縣,強盜搶奪,1,1,numeric
9603,202509,宜蘭縣,內亂,0,-,dash_zero
9603,202509,宜蘭縣,重利,1,1,numeric
9603,202509,宜蘭縣,竊佔,2,2,numeric
9603,202509,宜蘭縣,偽造有價證券,2,2,numeric
9603,202509,宜蘭縣,妨害秩序,0,-,dash_zero
9603,202509,宜蘭縣,違反藥事法,0,-,dash_zero
9603,202509,宜蘭縣,違反國家總動員法,0,-,dash_zero
9603,202509,宜蘭縣,違反森林法,0,-,dash_zero
9603,202509,宜蘭縣,違反著作權法,3,3,numeric
9603,202509,宜蘭縣,違反專利法,0,-,dash_zero
9603,202509,宜蘭縣,違反商標法,0,-,dash_zero
9603,202509,宜蘭縣,公共危險,77,77,numeric
9603,202509,宜蘭縣,侵害墳墓屍體,0,-,dash_zero
9603,202509,宜蘭縣,妨害名譽,39,39,numeric
9603,202509,宜蘭縣,違反就業服務法,0,-,dash_zero
9603,202509,宜蘭縣,違反選罷法,0,-,dash_zero
9603,202509,宜蘭縣,妨害秘密,0,-,dash_zero
9603,202509,宜蘭縣,遺棄,0,-,dash_zero
9603,202509,宜蘭縣,違反貪污治罪條例,0,-,dash_zero
9603,202509,宜蘭縣,瀆職,0,-,dash_zero
9603,202509,宜蘭縣,懲治走私條例,0,-,dash_zero
9603,202509,宜蘭縣,妨害兵役,0,-,dash_zero
9603,202509,宜蘭縣,偽造貨幣,0,-,dash_zero
9603,202509,宜蘭縣,偽造度量衡,0,-,dash_zero
9603,202509,宜蘭縣,偽證,0,-,dash_zero
9603,202509,宜蘭縣,誣告,1,1,numeric
9603,202509,宜蘭縣,湮滅證據,0,-,dash_zero
9603,202509,宜蘭縣,藏匿頂替,0,-,dash_zero
9603,202509,宜蘭縣,脫逃,0,-,dash_zero
9603,202509,宜蘭縣,違反槍砲彈藥刀械管制條例,1,1,numeric
9603,202509,宜蘭縣,其他,30,30,numeric
9603,202509,新竹縣,總計,1164,1164,numeric
9603,202509,新竹縣,竊盜,147,147,numeric
9603,202509,新竹縣,贓物,0,-,dash_zero
9603,202509,新竹縣,賭博,2,2,numeric
9603,202509,新竹縣,傷害,43,43,numeric
9603,202509,新竹縣,詐欺背信,418,418,numeric
9603,202509,新竹縣,妨害自由,57,57,numeric
9603,202509,新竹縣,殺人,1,1,numeric
9603,202509,新竹縣,駕駛過失,61,61,numeric
9603,202509,新竹縣,妨害家庭及婚姻,1,1,numeric
9603,202509,新竹縣,妨害風化,0,-,dash_zero
9603,202509,新竹縣,妨害性自主罪,17,17,numeric
9603,202509,新竹縣,恐嚇取財,2,2,numeric
9603,202509,新竹縣,擄人勒贖,0,-,dash_zero
9603,202509,新竹縣,侵占,34,34,numeric
9603,202509,新竹縣,偽造文書印文,8,8,numeric
9603,202509,新竹縣,違反毒品危害防制條例,96,96,numeric
9603,202509,新竹縣,毀棄損壞,22,22,numeric
9603,202509,新竹縣,妨害公務,1,1,numeric
9603,202509,新竹縣,妨害電腦使用,36,36,numeric
9603,202509,新竹縣,強盜搶奪,1,1,numeric
9603,202509,新竹縣,內亂,0,-,dash_zero
9603,202509,新竹縣,重利,3,3,numeric
9603,202509,新竹縣,竊佔,3,3,numeric
9603,202509,新竹縣,偽造有價證券,0,-,dash_zero
9603,202509,新竹縣,妨害秩序,0,-,dash_zero
9603,202509,新竹縣,違反藥事法,0,-,dash_zero
9603,202509,新竹縣,違反國家總動員法,0,-,dash_zero
9603,202509,新竹縣,違反森林法,0,-,dash_zero
9603,202509,新竹縣,違反著作權法,1,1,numeric
9603,202509,新竹縣,違反專利法,0,-,dash_zero
9603,202509,新竹縣,違反商標法,2,2,numeric
9603,202509,新竹縣,公共危險,99,99,numeric
9603,202509,新竹縣,侵害墳墓屍體,0,-,dash_zero
9603,202509,新竹縣,妨害名譽,44,44,numeric
9603,202509,新竹縣,違反就業服務法,0,-,dash_zero
9603,202509,新竹縣,違反選罷法,0,-,dash_zero
9603,202509,新竹縣,妨害秘密,2,2,numeric
9603,202509,新竹縣,遺棄,0,-,dash_zero
9603,202509,新竹縣,違反貪污治罪條例,0,-,dash_zero
9603,202509,新竹縣,瀆職,0,-,dash_zero
9603,202509,新竹縣,懲治走私條例,0,-,dash_zero
9603,202509,新竹縣,妨害兵役,0,-,dash_zero
9603,202509,新竹縣,偽造貨幣,0,-,dash_zero
9603,202509,新竹縣,偽造度量衡,0,-,dash_zero
9603,202509,新竹縣,偽證,0,-,dash_zero
9603,202509,新竹縣,誣告,1,1,numeric
9603,202509,新竹縣,湮滅證據,0,-,dash_zero
9603,202509,新竹縣,藏匿頂替,0,-,dash_zero
9603,202509,新竹縣,脫逃,0,-,dash_zero
9603,202509,新竹縣,違反槍砲彈藥刀械管制條例,1,1,numeric
9603,202509,新竹縣,其他,61,61,numeric
9603,202509,苗栗縣,總計,1099,1099,numeric
9603,202509,苗栗縣,竊盜,159,159,numeric
9603,202509,苗栗縣,贓物,0,-,dash_zero
9603,202509,苗栗縣,賭博,2,2,numeric
9603,202509,苗栗縣,傷害,37,37,numeric
9603,202509,苗栗縣,詐欺背信,358,358,numeric
9603,202509,苗栗縣,妨害自由,57,57,numeric
9603,202509,苗栗縣,殺人,0,-,dash_zero
9603,202509,苗栗縣,駕駛過失,56,56,numeric
9603,202509,苗栗縣,妨害家庭及婚姻,1,1,numeric
9603,202509,苗栗縣,妨害風化,0,-,dash_zero
9603,202509,苗栗縣,妨害性自主罪,14,14,numeric
9603,202509,苗栗縣,恐嚇取財,4,4,numeric
9603,202509,苗栗縣,擄人勒贖,0,-,dash_zero
9603,202509,苗栗縣,侵占,30,30,numeric
9603,202509,苗栗縣,偽造文書印文,7,7,numeric
9603,202509,苗栗縣,違反毒品危害防制條例,82,82,numeric
9603,202509,苗栗縣,毀棄損壞,32,32,numeric
9603,202509,苗栗縣,妨害公務,1,1,numeric
9603,202509,苗栗縣,妨害電腦使用,36,36,numeric
9603,202509,苗栗縣,強盜搶奪,3,3,numeric
9603,202509,苗栗縣,內亂,0,-,dash_zero
9603,202509,苗栗縣,重利,1,1,numeric
9603,202509,苗栗縣,竊佔,4,4,numeric
9603,202509,苗栗縣,偽造有價證券,0,-,dash_zero
9603,202509,苗栗縣,妨害秩序,2,2,numeric
9603,202509,苗栗縣,違反藥事法,0,-,dash_zero
9603,202509,苗栗縣,違反國家總動員法,0,-,dash_zero
9603,202509,苗栗縣,違反森林法,0,-,dash_zero
9603,202509,苗栗縣,違反著作權法,0,-,dash_zero
9603,202509,苗栗縣,違反專利法,0,-,dash_zero
9603,202509,苗栗縣,違反商標法,0,-,dash_zero
9603,202509,苗栗縣,公共危險,122,122,numeric
9603,202509,苗栗縣,侵害墳墓屍體,0,-,dash_zero
9603,202509,苗栗縣,妨害名譽,30,30,numeric
9603,202509,苗栗縣,違反就業服務法,0,-,dash_zero
9603,202509,苗栗縣,違反選罷法,0,-,dash_zero
9603,202509,苗栗縣,妨害秘密,1,1,numeric
9603,202509,苗栗縣,遺棄,1,1,numeric
9603,202509,苗栗縣,違反貪污治罪條例,0,-,dash_zero
9603,202509,苗栗縣,瀆職,0,-,dash_zero
9603,202509,苗栗縣,懲治走私條例,0,-,dash_zero
9603,202509,苗栗縣,妨害兵役,0,-,dash_zero
9603,202509,苗栗縣,偽造貨幣,0,-,dash_zero
