dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202511,機關別總計,總計,48671,48671,numeric
9603,202511,機關別總計,竊盜,6030,6030,numeric
9603,202511,機關別總計,贓物,4,4,numeric
9603,202511,機關別總計,賭博,167,167,numeric
9603,202511,機關別總計,傷害,2178,2178,numeric
9603,202511,機關別總計,詐欺背信,14789,14789,numeric
9603,202511,機關別總計,妨害自由,2461,2461,numeric
9603,202511,機關別總計,殺人,26,26,numeric
9603,202511,機關別總計,駕駛過失,2769,2769,numeric
9603,202511,機關別總計,妨害家庭及婚姻,27,27,numeric
9603,202511,機關別總計,妨害風化,107,107,numeric
9603,202511,機關別總計,妨害性自主罪,428,428,numeric
9603,202511,機關別總計,恐嚇取財,63,63,numeric
9603,202511,機關別總計,擄人勒贖,1,1,numeric
9603,202511,機關別總計,侵占,2111,2111,numeric
9603,202511,機關別總計,偽造文書印文,749,749,numeric
9603,202511,機關別總計,違反毒品危害防制條例,4418,4418,numeric
9603,202511,機關別總計,毀棄損壞,1192,1192,numeric
9603,202511,機關別總計,妨害公務,81,81,numeric
9603,202511,機關別總計,妨害電腦使用,1215,1215,numeric
9603,202511,機關別總計,強盜搶奪,16,16,numeric
9603,202511,機關別總計,內亂,0,-,dash_zero
9603,202511,機關別總計,重利,79,79,numeric
9603,202511,機關別總計,竊佔,111,111,numeric
9603,202511,機關別總計,偽造有價證券,9,9,numeric
9603,202511,機關別總計,妨害秩序,75,75,numeric
9603,202511,機關別總計,違反藥事法,4,4,numeric
9603,202511,機關別總計,違反國家總動員法,0,-,dash_zero
9603,202511,機關別總計,違反森林法,14,14,numeric
9603,202511,機關別總計,違反著作權法,78,78,numeric
9603,202511,機關別總計,違反專利法,0,-,dash_zero
9603,202511,機關別總計,違反商標法,25,25,numeric
9603,202511,機關別總計,公共危險,4816,4816,numeric
9603,202511,機關別總計,侵害墳墓屍體,1,1,numeric
9603,202511,機關別總計,妨害名譽,2194,2194,numeric
9603,202511,機關別總計,違反就業服務法,2,2,numeric
9603,202511,機關別總計,違反選罷法,1,1,numeric
9603,202511,機關別總計,妨害秘密,165,165,numeric
9603,202511,機關別總計,遺棄,15,15,numeric
9603,202511,機關別總計,違反貪污治罪條例,3,3,numeric
9603,202511,機關別總計,瀆職,14,14,numeric
9603,202511,機關別總計,懲治走私條例,0,-,dash_zero
9603,202511,機關別總計,妨害兵役,2,2,numeric
9603,202511,機關別總計,偽造貨幣,1,1,numeric
9603,202511,機關別總計,偽造度量衡,0,-,dash_zero
