dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202505,桃園市,妨害電腦使用,282,282,numeric
9603,202505,桃園市,強盜搶奪,1,1,numeric
9603,202505,桃園市,內亂,0,-,dash_zero
9603,202505,桃園市,重利,5,5,numeric
9603,202505,桃園市,竊佔,5,5,numeric
9603,202505,桃園市,偽造有價證券,1,1,numeric
9603,202505,桃園市,妨害秩序,1,1,numeric
9603,202505,桃園市,違反藥事法,0,-,dash_zero
9603,202505,桃園市,違反國家總動員法,0,-,dash_zero
9603,202505,桃園市,違反森林法,0,-,dash_zero
9603,202505,桃園市,違反著作權法,5,5,numeric
9603,202505,桃園市,違反專利法,0,-,dash_zero
9603,202505,桃園市,違反商標法,4,4,numeric
9603,202505,桃園市,公共危險,180,180,numeric
9603,202505,桃園市,侵害墳墓屍體,0,-,dash_zero
9603,202505,桃園市,妨害名譽,250,250,numeric
9603,202505,桃園市,違反就業服務法,0,-,dash_zero
9603,202505,桃園市,違反選罷法,1,1,numeric
9603,202505,桃園市,妨害秘密,12,12,numeric
9603,202505,桃園市,遺棄,2,2,numeric
9603,202505,桃園市,違反貪污治罪條例,0,-,dash_zero
9603,202505,桃園市,瀆職,0,-,dash_zero
9603,202505,桃園市,懲治走私條例,0,-,dash_zero
9603,202505,桃園市,妨害兵役,0,-,dash_zero
9603,202505,桃園市,偽造貨幣,0,-,dash_zero
9603,202505,桃園市,偽造度量衡,0,-,dash_zero
9603,202505,桃園市,偽證,1,1,numeric
9603,202505,桃園市,誣告,9,9,numeric
9603,202505,桃園市,湮滅證據,0,-,dash_zero
9603,202505,桃園市,藏匿頂替,0,-,dash_zero
9603,202505,桃園市,脫逃,0,-,dash_zero
9603,202505,桃園市,違反槍砲彈藥刀械管制條例,4,4,numeric
9603,202505,桃園市,其他,179,179,numeric
9603,202505,臺中市,總計,7260,7260,numeric
9603,202505,臺中市,竊盜,914,914,numeric
9603,202505,臺中市,贓物,0,-,dash_zero
9603,202505,臺中市,賭博,44,44,numeric
9603,202505,臺中市,傷害,267,267,numeric
9603,202505,臺中市,詐欺背信,2556,2556,numeric
9603,202505,臺中市,妨害自由,384,384,numeric
9603,202505,臺中市,殺人,1,1,numeric
9603,202505,臺中市,駕駛過失,306,306,numeric
9603,202505,臺中市,妨害家庭及婚姻,5,5,numeric
9603,202505,臺中市,妨害風化,14,14,numeric
9603,202505,臺中市,妨害性自主罪,70,70,numeric
9603,202505,臺中市,恐嚇取財,9,9,numeric
9603,202505,臺中市,擄人勒贖,0,-,dash_zero
9603,202505,臺中市,侵占,228,228,numeric
9603,202505,臺中市,偽造文書印文,99,99,numeric
9603,202505,臺中市,違反毒品危害防制條例,538,538,numeric
9603,202505,臺中市,毀棄損壞,192,192,numeric
9603,202505,臺中市,妨害公務,18,18,numeric
9603,202505,臺中市,妨害電腦使用,256,256,numeric
9603,202505,臺中市,強盜搶奪,2,2,numeric
9603,202505,臺中市,內亂,0,-,dash_zero
9603,202505,臺中市,重利,7,7,numeric
9603,202505,臺中市,竊佔,7,7,numeric
9603,202505,臺中市,偽造有價證券,1,1,numeric
9603,202505,臺中市,妨害秩序,19,19,numeric
9603,202505,臺中市,違反藥事法,0,-,dash_zero
9603,202505,臺中市,違反國家總動員法,0,-,dash_zero
9603,202505,臺中市,違反森林法,0,-,dash_zero
9603,202505,臺中市,違反著作權法,11,11,numeric
9603,202505,臺中市,違反專利法,0,-,dash_zero
9603,202505,臺中市,違反商標法,3,3,numeric
9603,202505,臺中市,公共危險,667,667,numeric
9603,202505,臺中市,侵害墳墓屍體,0,-,dash_zero
9603,202505,臺中市,妨害名譽,303,303,numeric
9603,202505,臺中市,違反就業服務法,0,-,dash_zero
9603,202505,臺中市,違反選罷法,2,2,numeric
9603,202505,臺中市,妨害秘密,24,24,numeric
9603,202505,臺中市,遺棄,4,4,numeric
9603,202505,臺中市,違反貪污治罪條例,0,-,dash_zero
9603,202505,臺中市,瀆職,2,2,numeric
9603,202505,臺中市,懲治走私條例,0,-,dash_zero
9603,202505,臺中市,妨害兵役,0,-,dash_zero
9603,202505,臺中市,偽造貨幣,1,1,numeric
9603,202505,臺中市,偽造度量衡,0,-,dash_zero
9603,202505,臺中市,偽證,1,1,numeric
9603,202505,臺中市,誣告,15,15,numeric
9603,202505,臺中市,湮滅證據,0,-,dash_zero
9603,202505,臺中市,藏匿頂替,0,-,dash_zero
9603,202505,臺中市,脫逃,0,-,dash_zero
9603,202505,臺中市,違反槍砲彈藥刀械管制條例,7,7,numeric
9603,202505,臺中市,其他,283,283,numeric
9603,202505,臺南市,總計,4243,4243,numeric
9603,202505,臺南市,竊盜,505,505,numeric
9603,202505,臺南市,贓物,0,-,dash_zero
9603,202505,臺南市,賭博,63,63,numeric
9603,202505,臺南市,傷害,125,125,numeric
9603,202505,臺南市,詐欺背信,1436,1436,numeric
9603,202505,臺南市,妨害自由,200,200,numeric
9603,202505,臺南市,殺人,3,3,numeric
9603,202505,臺南市,駕駛過失,307,307,numeric
9603,202505,臺南市,妨害家庭及婚姻,4,4,numeric
9603,202505,臺南市,妨害風化,2,2,numeric
9603,202505,臺南市,妨害性自主罪,36,36,numeric
9603,202505,臺南市,恐嚇取財,16,16,numeric
9603,202505,臺南市,擄人勒贖,0,-,dash_zero
9603,202505,臺南市,侵占,123,123,numeric
9603,202505,臺南市,偽造文書印文,43,43,numeric
9603,202505,臺南市,違反毒品危害防制條例,285,285,numeric
9603,202505,臺南市,毀棄損壞,98,98,numeric
9603,202505,臺南市,妨害公務,9,9,numeric
9603,202505,臺南市,妨害電腦使用,97,97,numeric
9603,202505,臺南市,強盜搶奪,2,2,numeric
9603,202505,臺南市,內亂,0,-,dash_zero
9603,202505,臺南市,重利,6,6,numeric
9603,202505,臺南市,竊佔,6,6,numeric
9603,202505,臺南市,偽造有價證券,0,-,dash_zero
9603,202505,臺南市,妨害秩序,1,1,numeric
9603,202505,臺南市,違反藥事法,0,-,dash_zero
9603,202505,臺南市,違反國家總動員法,0,-,dash_zero
9603,202505,臺南市,違反森林法,0,-,dash_zero
9603,202505,臺南市,違反著作權法,2,2,numeric
9603,202505,臺南市,違反專利法,0,-,dash_zero
9603,202505,臺南市,違反商標法,1,1,numeric
9603,202505,臺南市,公共危險,500,500,numeric
9603,202505,臺南市,侵害墳墓屍體,1,1,numeric
9603,202505,臺南市,妨害名譽,175,175,numeric
9603,202505,臺南市,違反就業服務法,0,-,dash_zero
9603,202505,臺南市,違反選罷法,0,-,dash_zero
9603,202505,臺南市,妨害秘密,6,6,numeric
9603,202505,臺南市,遺棄,2,2,numeric
9603,202505,臺南市,違反貪污治罪條例,0,-,dash_zero
9603,202505,臺南市,瀆職,0,-,dash_zero
9603,202505,臺南市,懲治走私條例,0,-,dash_zero
9603,202505,臺南市,妨害兵役,0,-,dash_zero
9603,202505,臺南市,偽造貨幣,2,2,numeric
9603,202505,臺南市,偽造度量衡,0,-,dash_zero
9603,202505,臺南市,偽證,2,2,numeric
9603,202505,臺南市,誣告,10,10,numeric
9603,202505,臺南市,湮滅證據,0,-,dash_zero
9603,202505,臺南市,藏匿頂替,0,-,dash_zero
9603,202505,臺南市,脫逃,0,-,dash_zero
9603,202505,臺南市,違反槍砲彈藥刀械管制條例,6,6,numeric
9603,202505,臺南市,其他,169,169,numeric
9603,202505,高雄市,總計,6540,6540,numeric
9603,202505,高雄市,竊盜,786,786,numeric
9603,202505,高雄市,贓物,0,-,dash_zero
9603,202505,高雄市,賭博,20,20,numeric
9603,202505,高雄市,傷害,275,275,numeric
9603,202505,高雄市,詐欺背信,2077,2077,numeric
9603,202505,高雄市,妨害自由,284,284,numeric
9603,202505,高雄市,殺人,10,10,numeric
9603,202505,高雄市,駕駛過失,500,500,numeric
9603,202505,高雄市,妨害家庭及婚姻,4,4,numeric
9603,202505,高雄市,妨害風化,10,10,numeric
9603,202505,高雄市,妨害性自主罪,54,54,numeric
9603,202505,高雄市,恐嚇取財,4,4,numeric
9603,202505,高雄市,擄人勒贖,1,1,numeric
9603,202505,高雄市,侵占,220,220,numeric
9603,202505,高雄市,偽造文書印文,82,82,numeric
9603,202505,高雄市,違反毒品危害防制條例,478,478,numeric
9603,202505,高雄市,毀棄損壞,179,179,numeric
9603,202505,高雄市,妨害公務,13,13,numeric
9603,202505,高雄市,妨害電腦使用,219,219,numeric
9603,202505,高雄市,強盜搶奪,2,2,numeric
9603,202505,高雄市,內亂,0,-,dash_zero
9603,202505,高雄市,重利,10,10,numeric
9603,202505,高雄市,竊佔,5,5,numeric
9603,202505,高雄市,偽造有價證券,1,1,numeric
9603,202505,高雄市,妨害秩序,7,7,numeric
9603,202505,高雄市,違反藥事法,1,1,numeric
9603,202505,高雄市,違反國家總動員法,0,-,dash_zero
9603,202505,高雄市,違反森林法,0,-,dash_zero
9603,202505,高雄市,違反著作權法,10,10,numeric
9603,202505,高雄市,違反專利法,0,-,dash_zero
9603,202505,高雄市,違反商標法,5,5,numeric
9603,202505,高雄市,公共危險,709,709,numeric
9603,202505,高雄市,侵害墳墓屍體,0,-,dash_zero
9603,202505,高雄市,妨害名譽,255,255,numeric
9603,202505,高雄市,違反就業服務法,0,-,dash_zero
9603,202505,高雄市,違反選罷法,0,-,dash_zero
9603,202505,高雄市,妨害秘密,18,18,numeric
9603,202505,高雄市,遺棄,7,7,numeric
9603,202505,高雄市,違反貪污治罪條例,0,-,dash_zero
9603,202505,高雄市,瀆職,0,-,dash_zero
9603,202505,高雄市,懲治走私條例,0,-,dash_zero
9603,202505,高雄市,妨害兵役,0,-,dash_zero
9603,202505,高雄市,偽造貨幣,0,-,dash_zero
9603,202505,高雄市,偽造度量衡,0,-,dash_zero
9603,202505,高雄市,偽證,1,1,numeric
9603,202505,高雄市,誣告,21,21,numeric
9603,202505,高雄市,湮滅證據,0,-,dash_zero
9603,202505,高雄市,藏匿頂替,0,-,dash_zero
9603,202505,高雄市,脫逃,0,-,dash_zero
9603,202505,高雄市,違反槍砲彈藥刀械管制條例,13,13,numeric
9603,202505,高雄市,其他,259,259,numeric
9603,202505,宜蘭縣,總計,1038,1038,numeric
9603,202505,宜蘭縣,竊盜,146,146,numeric
9603,202505,宜蘭縣,贓物,0,-,dash_zero
9603,202505,宜蘭縣,賭博,2,2,numeric
9603,202505,宜蘭縣,傷害,39,39,numeric
9603,202505,宜蘭縣,詐欺背信,324,324,numeric
9603,202505,宜蘭縣,妨害自由,56,56,numeric
9603,202505,宜蘭縣,殺人,0,-,dash_zero
9603,202505,宜蘭縣,駕駛過失,72,72,numeric
9603,202505,宜蘭縣,妨害家庭及婚姻,0,-,dash_zero
9603,202505,宜蘭縣,妨害風化,2,2,numeric
9603,202505,宜蘭縣,妨害性自主罪,9,9,numeric
9603,202505,宜蘭縣,恐嚇取財,4,4,numeric
9603,202505,宜蘭縣,擄人勒贖,0,-,dash_zero
9603,202505,宜蘭縣,侵占,37,37,numeric
9603,202505,宜蘭縣,偽造文書印文,10,10,numeric
9603,202505,宜蘭縣,違反毒品危害防制條例,92,92,numeric
9603,202505,宜蘭縣,毀棄損壞,32,32,numeric
9603,202505,宜蘭縣,妨害公務,6,6,numeric
9603,202505,宜蘭縣,妨害電腦使用,22,22,numeric
9603,202505,宜蘭縣,強盜搶奪,2,2,numeric
9603,202505,宜蘭縣,內亂,0,-,dash_zero
9603,202505,宜蘭縣,重利,1,1,numeric
9603,202505,宜蘭縣,竊佔,4,4,numeric
9603,202505,宜蘭縣,偽造有價證券,0,-,dash_zero
9603,202505,宜蘭縣,妨害秩序,1,1,numeric
9603,202505,宜蘭縣,違反藥事法,0,-,dash_zero
9603,202505,宜蘭縣,違反國家總動員法,0,-,dash_zero
9603,202505,宜蘭縣,違反森林法,0,-,dash_zero
9603,202505,宜蘭縣,違反著作權法,3,3,numeric
9603,202505,宜蘭縣,違反專利法,0,-,dash_zero
9603,202505,宜蘭縣,違反商標法,1,1,numeric
9603,202505,宜蘭縣,公共危險,105,105,numeric
9603,202505,宜蘭縣,侵害墳墓屍體,0,-,dash_zero
9603,202505,宜蘭縣,妨害名譽,24,24,numeric
9603,202505,宜蘭縣,違反就業服務法,0,-,dash_zero
9603,202505,宜蘭縣,違反選罷法,0,-,dash_zero
9603,202505,宜蘭縣,妨害秘密,0,-,dash_zero
9603,202505,宜蘭縣,遺棄,1,1,numeric
9603,202505,宜蘭縣,違反貪污治罪條例,0,-,dash_zero
9603,202505,宜蘭縣,瀆職,0,-,dash_zero
9603,202505,宜蘭縣,懲治走私條例,0,-,dash_zero
9603,202505,宜蘭縣,妨害兵役,0,-,dash_zero
9603,202505,宜蘭縣,偽造貨幣,0,-,dash_zero
9603,202505,宜蘭縣,偽造度量衡,0,-,dash_zero
9603,202505,宜蘭縣,偽證,0,-,dash_zero
9603,202505,宜蘭縣,誣告,2,2,numeric
9603,202505,宜蘭縣,湮滅證據,0,-,dash_zero
9603,202505,宜蘭縣,藏匿頂替,0,-,dash_zero
9603,202505,宜蘭縣,脫逃,0,-,dash_zero
9603,202505,宜蘭縣,違反槍砲彈藥刀械管制條例,2,2,numeric
9603,202505,宜蘭縣,其他,39,39,numeric
9603,202505,新竹縣,總計,1245,1245,numeric
9603,202505,新竹縣,竊盜,135,135,numeric
9603,202505,新竹縣,贓物,0,-,dash_zero
9603,202505,新竹縣,賭博,0,-,dash_zero
9603,202505,新竹縣,傷害,53,53,numeric
9603,202505,新竹縣,詐欺背信,499,499,numeric
9603,202505,新竹縣,妨害自由,55,55,numeric
9603,202505,新竹縣,殺人,1,1,numeric
9603,202505,新竹縣,駕駛過失,73,73,numeric
9603,202505,新竹縣,妨害家庭及婚姻,1,1,numeric
9603,202505,新竹縣,妨害風化,1,1,numeric
9603,202505,新竹縣,妨害性自主罪,14,14,numeric
9603,202505,新竹縣,恐嚇取財,3,3,numeric
9603,202505,新竹縣,擄人勒贖,0,-,dash_zero
9603,202505,新竹縣,侵占,44,44,numeric
9603,202505,新竹縣,偽造文書印文,18,18,numeric
9603,202505,新竹縣,違反毒品危害防制條例,77,77,numeric
9603,202505,新竹縣,毀棄損壞,29,29,numeric
9603,202505,新竹縣,妨害公務,0,-,dash_zero
9603,202505,新竹縣,妨害電腦使用,46,46,numeric
9603,202505,新竹縣,強盜搶奪,0,-,dash_zero
9603,202505,新竹縣,內亂,0,-,dash_zero
9603,202505,新竹縣,重利,1,1,numeric
9603,202505,新竹縣,竊佔,5,5,numeric
9603,202505,新竹縣,偽造有價證券,0,-,dash_zero
9603,202505,新竹縣,妨害秩序,1,1,numeric
9603,202505,新竹縣,違反藥事法,0,-,dash_zero
9603,202505,新竹縣,違反國家總動員法,0,-,dash_zero
9603,202505,新竹縣,違反森林法,0,-,dash_zero
9603,202505,新竹縣,違反著作權法,1,1,numeric
9603,202505,新竹縣,違反專利法,0,-,dash_zero
9603,202505,新竹縣,違反商標法,0,-,dash_zero
9603,202505,新竹縣,公共危險,81,81,numeric
