dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202506,機關別總計,總計,53214,53214,numeric
9603,202506,機關別總計,竊盜,6528,6528,numeric
9603,202506,機關別總計,贓物,4,4,numeric
9603,202506,機關別總計,賭博,130,130,numeric
9603,202506,機關別總計,傷害,2118,2118,numeric
9603,202506,機關別總計,詐欺背信,18032,18032,numeric
9603,202506,機關別總計,妨害自由,2690,2690,numeric
9603,202506,機關別總計,殺人,28,28,numeric
9603,202506,機關別總計,駕駛過失,3024,3024,numeric
9603,202506,機關別總計,妨害家庭及婚姻,47,47,numeric
9603,202506,機關別總計,妨害風化,70,70,numeric
9603,202506,機關別總計,妨害性自主罪,543,543,numeric
9603,202506,機關別總計,恐嚇取財,67,67,numeric
9603,202506,機關別總計,擄人勒贖,0,-,dash_zero
9603,202506,機關別總計,侵占,2087,2087,numeric
9603,202506,機關別總計,偽造文書印文,786,786,numeric
9603,202506,機關別總計,違反毒品危害防制條例,3848,3848,numeric
9603,202506,機關別總計,毀棄損壞,1436,1436,numeric
9603,202506,機關別總計,妨害公務,92,92,numeric
9603,202506,機關別總計,妨害電腦使用,2251,2251,numeric
9603,202506,機關別總計,強盜搶奪,22,22,numeric
9603,202506,機關別總計,內亂,0,-,dash_zero
9603,202506,機關別總計,重利,62,62,numeric
9603,202506,機關別總計,竊佔,89,89,numeric
9603,202506,機關別總計,偽造有價證券,10,10,numeric
9603,202506,機關別總計,妨害秩序,72,72,numeric
9603,202506,機關別總計,違反藥事法,6,6,numeric
9603,202506,機關別總計,違反國家總動員法,0,-,dash_zero
9603,202506,機關別總計,違反森林法,7,7,numeric
9603,202506,機關別總計,違反著作權法,90,90,numeric
9603,202506,機關別總計,違反專利法,0,-,dash_zero
9603,202506,機關別總計,違反商標法,44,44,numeric
9603,202506,機關別總計,公共危險,3860,3860,numeric
9603,202506,機關別總計,侵害墳墓屍體,0,-,dash_zero
9603,202506,機關別總計,妨害名譽,2302,2302,numeric
9603,202506,機關別總計,違反就業服務法,2,2,numeric
9603,202506,機關別總計,違反選罷法,9,9,numeric
9603,202506,機關別總計,妨害秘密,163,163,numeric
9603,202506,機關別總計,遺棄,18,18,numeric
9603,202506,機關別總計,違反貪污治罪條例,3,3,numeric
9603,202506,機關別總計,瀆職,15,15,numeric
9603,202506,機關別總計,懲治走私條例,1,1,numeric
9603,202506,機關別總計,妨害兵役,1,1,numeric
9603,202506,機關別總計,偽造貨幣,5,5,numeric
9603,202506,機關別總計,偽造度量衡,0,-,dash_zero
9603,202506,機關別總計,偽證,5,5,numeric
9603,202506,機關別總計,誣告,151,151,numeric
9603,202506,機關別總計,湮滅證據,5,5,numeric
9603,202506,機關別總計,藏匿頂替,5,5,numeric
9603,202506,機關別總計,脫逃,1,1,numeric
9603,202506,機關別總計,違反槍砲彈藥刀械管制條例,75,75,numeric
9603,202506,機關別總計,其他,2410,2410,numeric
9603,202506,新北市,總計,9732,9732,numeric
9603,202506,新北市,竊盜,1153,1153,numeric
9603,202506,新北市,贓物,0,-,dash_zero
9603,202506,新北市,賭博,20,20,numeric
9603,202506,新北市,傷害,385,385,numeric
9603,202506,新北市,詐欺背信,3396,3396,numeric
9603,202506,新北市,妨害自由,546,546,numeric
9603,202506,新北市,殺人,7,7,numeric
9603,202506,新北市,駕駛過失,493,493,numeric
9603,202506,新北市,妨害家庭及婚姻,8,8,numeric
9603,202506,新北市,妨害風化,13,13,numeric
9603,202506,新北市,妨害性自主罪,76,76,numeric
9603,202506,新北市,恐嚇取財,12,12,numeric
9603,202506,新北市,擄人勒贖,0,-,dash_zero
9603,202506,新北市,侵占,444,444,numeric
9603,202506,新北市,偽造文書印文,139,139,numeric
9603,202506,新北市,違反毒品危害防制條例,747,747,numeric
9603,202506,新北市,毀棄損壞,287,287,numeric
9603,202506,新北市,妨害公務,20,20,numeric
9603,202506,新北市,妨害電腦使用,551,551,numeric
9603,202506,新北市,強盜搶奪,3,3,numeric
9603,202506,新北市,內亂,0,-,dash_zero
9603,202506,新北市,重利,12,12,numeric
9603,202506,新北市,竊佔,10,10,numeric
9603,202506,新北市,偽造有價證券,1,1,numeric
9603,202506,新北市,妨害秩序,17,17,numeric
9603,202506,新北市,違反藥事法,0,-,dash_zero
9603,202506,新北市,違反國家總動員法,0,-,dash_zero
9603,202506,新北市,違反森林法,0,-,dash_zero
9603,202506,新北市,違反著作權法,17,17,numeric
9603,202506,新北市,違反專利法,0,-,dash_zero
9603,202506,新北市,違反商標法,4,4,numeric
9603,202506,新北市,公共危險,356,356,numeric
9603,202506,新北市,侵害墳墓屍體,0,-,dash_zero
9603,202506,新北市,妨害名譽,448,448,numeric
9603,202506,新北市,違反就業服務法,0,-,dash_zero
9603,202506,新北市,違反選罷法,1,1,numeric
9603,202506,新北市,妨害秘密,32,32,numeric
9603,202506,新北市,遺棄,4,4,numeric
9603,202506,新北市,違反貪污治罪條例,0,-,dash_zero
9603,202506,新北市,瀆職,2,2,numeric
9603,202506,新北市,懲治走私條例,0,-,dash_zero
9603,202506,新北市,妨害兵役,0,-,dash_zero
9603,202506,新北市,偽造貨幣,0,-,dash_zero
9603,202506,新北市,偽造度量衡,0,-,dash_zero
9603,202506,新北市,偽證,1,1,numeric
9603,202506,新北市,誣告,29,29,numeric
9603,202506,新北市,湮滅證據,1,1,numeric
9603,202506,新北市,藏匿頂替,0,-,dash_zero
9603,202506,新北市,脫逃,0,-,dash_zero
9603,202506,新北市,違反槍砲彈藥刀械管制條例,7,7,numeric
9603,202506,新北市,其他,490,490,numeric
9603,202506,臺北市,總計,5799,5799,numeric
9603,202506,臺北市,竊盜,578,578,numeric
9603,202506,臺北市,贓物,0,-,dash_zero
9603,202506,臺北市,賭博,13,13,numeric
9603,202506,臺北市,傷害,288,288,numeric
9603,202506,臺北市,詐欺背信,1790,1790,numeric
9603,202506,臺北市,妨害自由,328,328,numeric
9603,202506,臺北市,殺人,2,2,numeric
9603,202506,臺北市,駕駛過失,339,339,numeric
9603,202506,臺北市,妨害家庭及婚姻,6,6,numeric
9603,202506,臺北市,妨害風化,13,13,numeric
9603,202506,臺北市,妨害性自主罪,64,64,numeric
9603,202506,臺北市,恐嚇取財,6,6,numeric
9603,202506,臺北市,擄人勒贖,0,-,dash_zero
9603,202506,臺北市,侵占,374,374,numeric
9603,202506,臺北市,偽造文書印文,96,96,numeric
9603,202506,臺北市,違反毒品危害防制條例,362,362,numeric
9603,202506,臺北市,毀棄損壞,164,164,numeric
9603,202506,臺北市,妨害公務,11,11,numeric
9603,202506,臺北市,妨害電腦使用,196,196,numeric
9603,202506,臺北市,強盜搶奪,5,5,numeric
9603,202506,臺北市,內亂,0,-,dash_zero
9603,202506,臺北市,重利,3,3,numeric
9603,202506,臺北市,竊佔,12,12,numeric
9603,202506,臺北市,偽造有價證券,2,2,numeric
9603,202506,臺北市,妨害秩序,8,8,numeric
9603,202506,臺北市,違反藥事法,1,1,numeric
9603,202506,臺北市,違反國家總動員法,0,-,dash_zero
9603,202506,臺北市,違反森林法,0,-,dash_zero
9603,202506,臺北市,違反著作權法,22,22,numeric
9603,202506,臺北市,違反專利法,0,-,dash_zero
9603,202506,臺北市,違反商標法,11,11,numeric
9603,202506,臺北市,公共危險,410,410,numeric
9603,202506,臺北市,侵害墳墓屍體,0,-,dash_zero
9603,202506,臺北市,妨害名譽,360,360,numeric
9603,202506,臺北市,違反就業服務法,0,-,dash_zero
9603,202506,臺北市,違反選罷法,5,5,numeric
9603,202506,臺北市,妨害秘密,29,29,numeric
9603,202506,臺北市,遺棄,1,1,numeric
9603,202506,臺北市,違反貪污治罪條例,0,-,dash_zero
9603,202506,臺北市,瀆職,4,4,numeric
9603,202506,臺北市,懲治走私條例,0,-,dash_zero
9603,202506,臺北市,妨害兵役,0,-,dash_zero
9603,202506,臺北市,偽造貨幣,0,-,dash_zero
9603,202506,臺北市,偽造度量衡,0,-,dash_zero
9603,202506,臺北市,偽證,3,3,numeric
9603,202506,臺北市,誣告,30,30,numeric
9603,202506,臺北市,湮滅證據,0,-,dash_zero
9603,202506,臺北市,藏匿頂替,0,-,dash_zero
9603,202506,臺北市,脫逃,0,-,dash_zero
9603,202506,臺北市,違反槍砲彈藥刀械管制條例,10,10,numeric
9603,202506,臺北市,其他,253,253,numeric
9603,202506,桃園市,總計,5366,5366,numeric
9603,202506,桃園市,竊盜,695,695,numeric
9603,202506,桃園市,贓物,0,-,dash_zero
