dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202508,機關別總計,總計,51525,51525,numeric
9603,202508,機關別總計,竊盜,6548,6548,numeric
9603,202508,機關別總計,贓物,4,4,numeric
9603,202508,機關別總計,賭博,158,158,numeric
9603,202508,機關別總計,傷害,2107,2107,numeric
9603,202508,機關別總計,詐欺背信,17234,17234,numeric
9603,202508,機關別總計,妨害自由,2645,2645,numeric
9603,202508,機關別總計,殺人,24,24,numeric
9603,202508,機關別總計,駕駛過失,2856,2856,numeric
9603,202508,機關別總計,妨害家庭及婚姻,40,40,numeric
9603,202508,機關別總計,妨害風化,96,96,numeric
9603,202508,機關別總計,妨害性自主罪,453,453,numeric
9603,202508,機關別總計,恐嚇取財,69,69,numeric
9603,202508,機關別總計,擄人勒贖,1,1,numeric
9603,202508,機關別總計,侵占,2001,2001,numeric
9603,202508,機關別總計,偽造文書印文,729,729,numeric
9603,202508,機關別總計,違反毒品危害防制條例,3893,3893,numeric
9603,202508,機關別總計,毀棄損壞,1296,1296,numeric
9603,202508,機關別總計,妨害公務,89,89,numeric
9603,202508,機關別總計,妨害電腦使用,1985,1985,numeric
9603,202508,機關別總計,強盜搶奪,26,26,numeric
9603,202508,機關別總計,內亂,0,-,dash_zero
9603,202508,機關別總計,重利,70,70,numeric
9603,202508,機關別總計,竊佔,126,126,numeric
9603,202508,機關別總計,偽造有價證券,11,11,numeric
9603,202508,機關別總計,妨害秩序,59,59,numeric
9603,202508,機關別總計,違反藥事法,5,5,numeric
9603,202508,機關別總計,違反國家總動員法,0,-,dash_zero
9603,202508,機關別總計,違反森林法,11,11,numeric
9603,202508,機關別總計,違反著作權法,87,87,numeric
9603,202508,機關別總計,違反專利法,0,-,dash_zero
9603,202508,機關別總計,違反商標法,51,51,numeric
9603,202508,機關別總計,公共危險,4028,4028,numeric
9603,202508,機關別總計,侵害墳墓屍體,0,-,dash_zero
9603,202508,機關別總計,妨害名譽,2172,2172,numeric
9603,202508,機關別總計,違反就業服務法,1,1,numeric
9603,202508,機關別總計,違反選罷法,14,14,numeric
9603,202508,機關別總計,妨害秘密,144,144,numeric
9603,202508,機關別總計,遺棄,28,28,numeric
9603,202508,機關別總計,違反貪污治罪條例,1,1,numeric
9603,202508,機關別總計,瀆職,8,8,numeric
9603,202508,機關別總計,懲治走私條例,0,-,dash_zero
9603,202508,機關別總計,妨害兵役,0,-,dash_zero
9603,202508,機關別總計,偽造貨幣,2,2,numeric
9603,202508,機關別總計,偽造度量衡,0,-,dash_zero
9603,202508,機關別總計,偽證,10,10,numeric
9603,202508,機關別總計,誣告,155,155,numeric
9603,202508,機關別總計,湮滅證據,2,2,numeric
9603,202508,機關別總計,藏匿頂替,12,12,numeric
9603,202508,機關別總計,脫逃,2,2,numeric
9603,202508,機關別總計,違反槍砲彈藥刀械管制條例,72,72,numeric
9603,202508,機關別總計,其他,2200,2200,numeric
9603,202508,新北市,總計,9541,9541,numeric
9603,202508,新北市,竊盜,1194,1194,numeric
9603,202508,新北市,贓物,1,1,numeric
9603,202508,新北市,賭博,12,12,numeric
9603,202508,新北市,傷害,392,392,numeric
9603,202508,新北市,詐欺背信,3235,3235,numeric
9603,202508,新北市,妨害自由,576,576,numeric
9603,202508,新北市,殺人,4,4,numeric
9603,202508,新北市,駕駛過失,543,543,numeric
9603,202508,新北市,妨害家庭及婚姻,9,9,numeric
9603,202508,新北市,妨害風化,17,17,numeric
9603,202508,新北市,妨害性自主罪,77,77,numeric
9603,202508,新北市,恐嚇取財,12,12,numeric
9603,202508,新北市,擄人勒贖,0,-,dash_zero
9603,202508,新北市,侵占,430,430,numeric
9603,202508,新北市,偽造文書印文,127,127,numeric
9603,202508,新北市,違反毒品危害防制條例,792,792,numeric
9603,202508,新北市,毀棄損壞,270,270,numeric
9603,202508,新北市,妨害公務,20,20,numeric
9603,202508,新北市,妨害電腦使用,437,437,numeric
9603,202508,新北市,強盜搶奪,5,5,numeric
9603,202508,新北市,內亂,0,-,dash_zero
9603,202508,新北市,重利,18,18,numeric
9603,202508,新北市,竊佔,21,21,numeric
9603,202508,新北市,偽造有價證券,1,1,numeric
9603,202508,新北市,妨害秩序,13,13,numeric
