dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202601,機關別總計,總計,50842,50842,numeric
9603,202601,機關別總計,竊盜,6141,6141,numeric
9603,202601,機關別總計,贓物,3,3,numeric
9603,202601,機關別總計,賭博,158,158,numeric
9603,202601,機關別總計,傷害,2216,2216,numeric
9603,202601,機關別總計,詐欺背信,16172,16172,numeric
9603,202601,機關別總計,妨害自由,2715,2715,numeric
9603,202601,機關別總計,殺人,16,16,numeric
9603,202601,機關別總計,駕駛過失,3113,3113,numeric
9603,202601,機關別總計,妨害家庭及婚姻,36,36,numeric
9603,202601,機關別總計,妨害風化,101,101,numeric
9603,202601,機關別總計,妨害性自主罪,414,414,numeric
9603,202601,機關別總計,恐嚇取財,75,75,numeric
9603,202601,機關別總計,擄人勒贖,0,-,dash_zero
9603,202601,機關別總計,侵占,2231,2231,numeric
9603,202601,機關別總計,偽造文書印文,682,682,numeric
9603,202601,機關別總計,違反毒品危害防制條例,4060,4060,numeric
9603,202601,機關別總計,毀棄損壞,1316,1316,numeric
9603,202601,機關別總計,妨害公務,78,78,numeric
9603,202601,機關別總計,妨害電腦使用,1433,1433,numeric
9603,202601,機關別總計,強盜搶奪,10,10,numeric
9603,202601,機關別總計,內亂,0,-,dash_zero
9603,202601,機關別總計,重利,74,74,numeric
9603,202601,機關別總計,竊佔,100,100,numeric
9603,202601,機關別總計,偽造有價證券,11,11,numeric
9603,202601,機關別總計,妨害秩序,113,113,numeric
9603,202601,機關別總計,違反藥事法,4,4,numeric
9603,202601,機關別總計,違反國家總動員法,0,-,dash_zero
9603,202601,機關別總計,違反森林法,9,9,numeric
9603,202601,機關別總計,違反著作權法,96,96,numeric
9603,202601,機關別總計,違反專利法,0,-,dash_zero
9603,202601,機關別總計,違反商標法,36,36,numeric
9603,202601,機關別總計,公共危險,4794,4794,numeric
9603,202601,機關別總計,侵害墳墓屍體,0,-,dash_zero
9603,202601,機關別總計,妨害名譽,2273,2273,numeric
9603,202601,機關別總計,違反就業服務法,1,1,numeric
9603,202601,機關別總計,違反選罷法,1,1,numeric
9603,202601,機關別總計,妨害秘密,149,149,numeric
9603,202601,機關別總計,遺棄,20,20,numeric
9603,202601,機關別總計,違反貪污治罪條例,7,7,numeric
9603,202601,機關別總計,瀆職,22,22,numeric
9603,202601,機關別總計,懲治走私條例,0,-,dash_zero
9603,202601,機關別總計,妨害兵役,1,1,numeric
9603,202601,機關別總計,偽造貨幣,0,-,dash_zero
9603,202601,機關別總計,偽造度量衡,0,-,dash_zero
9603,202601,機關別總計,偽證,5,5,numeric
9603,202601,機關別總計,誣告,126,126,numeric
9603,202601,機關別總計,湮滅證據,3,3,numeric
9603,202601,機關別總計,藏匿頂替,4,4,numeric
9603,202601,機關別總計,脫逃,0,-,dash_zero
9603,202601,機關別總計,違反槍砲彈藥刀械管制條例,108,108,numeric
9603,202601,機關別總計,其他,1915,1915,numeric
9603,202601,新北市,總計,9497,9497,numeric
9603,202601,新北市,竊盜,1087,1087,numeric
9603,202601,新北市,贓物,0,-,dash_zero
9603,202601,新北市,賭博,11,11,numeric
9603,202601,新北市,傷害,402,402,numeric
9603,202601,新北市,詐欺背信,3076,3076,numeric
9603,202601,新北市,妨害自由,567,567,numeric
9603,202601,新北市,殺人,3,3,numeric
9603,202601,新北市,駕駛過失,608,608,numeric
9603,202601,新北市,妨害家庭及婚姻,9,9,numeric
9603,202601,新北市,妨害風化,12,12,numeric
9603,202601,新北市,妨害性自主罪,52,52,numeric
9603,202601,新北市,恐嚇取財,13,13,numeric
9603,202601,新北市,擄人勒贖,0,-,dash_zero
9603,202601,新北市,侵占,479,479,numeric
9603,202601,新北市,偽造文書印文,109,109,numeric
9603,202601,新北市,違反毒品危害防制條例,904,904,numeric
9603,202601,新北市,毀棄損壞,276,276,numeric
9603,202601,新北市,妨害公務,18,18,numeric
9603,202601,新北市,妨害電腦使用,360,360,numeric
9603,202601,新北市,強盜搶奪,0,-,dash_zero
9603,202601,新北市,內亂,0,-,dash_zero
9603,202601,新北市,重利,15,15,numeric
9603,202601,新北市,竊佔,18,18,numeric
9603,202601,新北市,偽造有價證券,1,1,numeric
9603,202601,新北市,妨害秩序,18,18,numeric
9603,202601,新北市,違反藥事法,0,-,dash_zero
9603,202601,新北市,違反國家總動員法,0,-,dash_zero
9603,202601,新北市,違反森林法,0,-,dash_zero
9603,202601,新北市,違反著作權法,22,22,numeric
9603,202601,新北市,違反專利法,0,-,dash_zero
9603,202601,新北市,違反商標法,3,3,numeric
9603,202601,新北市,公共危險,630,630,numeric
9603,202601,新北市,侵害墳墓屍體,0,-,dash_zero
9603,202601,新北市,妨害名譽,423,423,numeric
9603,202601,新北市,違反就業服務法,0,-,dash_zero
9603,202601,新北市,違反選罷法,0,-,dash_zero
9603,202601,新北市,妨害秘密,36,36,numeric
9603,202601,新北市,遺棄,5,5,numeric
9603,202601,新北市,違反貪污治罪條例,3,3,numeric
9603,202601,新北市,瀆職,5,5,numeric
9603,202601,新北市,懲治走私條例,0,-,dash_zero
9603,202601,新北市,妨害兵役,0,-,dash_zero
9603,202601,新北市,偽造貨幣,0,-,dash_zero
9603,202601,新北市,偽造度量衡,0,-,dash_zero
9603,202601,新北市,偽證,1,1,numeric
9603,202601,新北市,誣告,18,18,numeric
9603,202601,新北市,湮滅證據,0,-,dash_zero
9603,202601,新北市,藏匿頂替,1,1,numeric
9603,202601,新北市,脫逃,0,-,dash_zero
9603,202601,新北市,違反槍砲彈藥刀械管制條例,12,12,numeric
9603,202601,新北市,其他,300,300,numeric
9603,202601,臺北市,總計,5181,5181,numeric
9603,202601,臺北市,竊盜,532,532,numeric
9603,202601,臺北市,贓物,0,-,dash_zero
9603,202601,臺北市,賭博,14,14,numeric
9603,202601,臺北市,傷害,278,278,numeric
9603,202601,臺北市,詐欺背信,1550,1550,numeric
9603,202601,臺北市,妨害自由,338,338,numeric
9603,202601,臺北市,殺人,1,1,numeric
9603,202601,臺北市,駕駛過失,310,310,numeric
9603,202601,臺北市,妨害家庭及婚姻,3,3,numeric
9603,202601,臺北市,妨害風化,36,36,numeric
9603,202601,臺北市,妨害性自主罪,37,37,numeric
9603,202601,臺北市,恐嚇取財,7,7,numeric
9603,202601,臺北市,擄人勒贖,0,-,dash_zero
9603,202601,臺北市,侵占,381,381,numeric
9603,202601,臺北市,偽造文書印文,86,86,numeric
9603,202601,臺北市,違反毒品危害防制條例,284,284,numeric
9603,202601,臺北市,毀棄損壞,120,120,numeric
9603,202601,臺北市,妨害公務,9,9,numeric
9603,202601,臺北市,妨害電腦使用,112,112,numeric
9603,202601,臺北市,強盜搶奪,1,1,numeric
9603,202601,臺北市,內亂,0,-,dash_zero
9603,202601,臺北市,重利,5,5,numeric
9603,202601,臺北市,竊佔,6,6,numeric
9603,202601,臺北市,偽造有價證券,1,1,numeric
9603,202601,臺北市,妨害秩序,13,13,numeric
9603,202601,臺北市,違反藥事法,0,-,dash_zero
9603,202601,臺北市,違反國家總動員法,0,-,dash_zero
9603,202601,臺北市,違反森林法,0,-,dash_zero
